X,Y,T,A
486320.074575804,4419188.5701440675,1593.0,133.0
486246.29803757765,4418914.635480272,1593.0,133.0
486743.854470715,4419182.186051138,1593.0,133.0
486320.074575804,4419188.5701440675,1595.0,135.0
486469.2645754143,4418654.696710686,1587.0,127.0
486320.074575804,4419188.5701440675,1598.0,138.0
486192.9609073692,4418384.924906033,1599.0,139.0
486219.0592031363,4418414.827055368,1599.0,139.0
486251.9919131144,4418408.959494784,1599.0,139.0
486556.35818283045,4418587.983741188,1599.0,139.0
486320.7035054152,4418821.676556441,1600.0,140.0
487131.48652538884,4418684.177835805,1600.0,140.0
486320.074575804,4419188.5701440675,1600.0,140.0
486598.38539865735,4419094.747146288,1587.0,127.0
486320.074575804,4419188.5701440675,1587.0,127.0
486472.50728605816,4419169.134215703,1601.0,141.0
486320.074575804,4419188.5701440675,1607.0,147.0
487153.83845987625,4419142.554563904,1607.0,147.0
487100.76076447184,4418516.906097221,1607.0,147.0
486536.18674279144,4419321.337831993,1607.0,147.0
486472.50728605816,4419169.134215703,1608.0,148.0
486806.0195408413,4418971.374629706,1610.0,150.0
486320.074575804,4419188.5701440675,1611.0,151.0
486640.1895469868,4419006.268081393,1612.0,152.0
486251.9919131144,4418408.959494784,1609.0,149.0
486472.50728605816,4419169.134215703,1609.0,149.0
486797.65431889903,4418972.7578585325,1610.0,150.0
486335.56349423615,4419193.367766265,1615.0,155.0
486527.2968180769,4418877.677256038,1614.0,154.0
486251.9919202869,4418408.959489106,1617.0,157.0
486520.86363576626,4418883.033946835,1623.0,163.0
486253.2485116424,4418676.848926118,1623.0,163.0
486530.0745756638,4418996.984740319,1623.0,163.0
486617.4712617641,4419027.600691941,1625.0,165.0
486320.074604465,4419188.570152175,1627.0,167.0
486251.9919202869,4418408.959489106,1628.0,168.0
486364.2837807801,4419385.802066192,1628.0,168.0
486354.1137347765,4418413.703163864,1628.0,168.0
486654.4404421517,4418649.526210254,1629.0,169.0
486652.95155783504,4418640.205095675,1629.0,169.0
486587.39752988645,4418974.487422122,1629.0,169.0
486359.17148233304,4419377.074884587,1630.0,170.0
486623.8603962712,4418832.804637329,1630.0,170.0
486614.6982907578,4419027.688407096,1630.0,170.0
486253.2485116424,4418676.848926118,1631.0,171.0
486472.50728605816,4419169.134215703,1634.0,174.0
486587.39752988645,4418974.487422122,1635.0,175.0
486577.66273214866,4419010.415003862,1635.0,175.0
487039.9930115302,4418537.306094764,1636.0,176.0
486210.40836882865,4419275.784851409,1638.0,178.0
486210.40836882865,4419275.784851409,1638.0,178.0
486210.40836882865,4419275.784851409,1638.0,178.0
486579.3533124377,4418999.236899235,1639.0,179.0
486581.7386065364,4418937.441565125,1639.0,179.0
486614.6982907578,4419027.688407096,1639.0,179.0
486320.074604465,4419188.570152175,1640.0,180.0
486507.13157926186,4418487.177125615,1641.0,181.0
486414.4100870873,4418645.6899601,1641.0,181.0
486696.21671403653,4419087.260069862,1641.0,181.0
486707.66275596217,4419021.80982883,1642.0,182.0
486697.64776448905,4418912.9089422105,1642.0,182.0
486623.8603962712,4418832.804637329,1642.0,182.0
486614.6982907578,4419027.688407096,1642.0,182.0
486589.52264295623,4419079.218135945,1642.0,182.0
486750.5801583696,4418795.922155769,1642.0,182.0
486101.609428532,4419408.5189845655,1643.0,183.0
486449.38960387296,4419066.655509393,1643.0,183.0
486741.57505126944,4418296.591915016,1644.0,184.0
486095.5661413863,4419406.526741734,1644.0,184.0
486725.70256735565,4419314.493806556,1645.0,185.0
486700.1608989456,4418622.5282509,1648.0,188.0
486734.0362884843,4418734.350582562,1648.0,188.0
486320.074604465,4419188.570152175,1648.0,188.0
486297.683657935,4418684.443649569,1648.0,188.0
486193.7784913204,4418836.65610107,1650.0,190.0
486498.2759574624,4418498.666652257,1650.0,190.0
486623.8603962712,4418832.804637329,1650.0,190.0
486630.0479975101,4419053.8360027345,1651.0,191.0
486473.8336504054,4418638.920569004,1651.0,191.0
486364.2837807801,4419385.802066192,1651.0,191.0
486887.90988895216,4418584.233589534,1651.0,191.0
486359.17148233304,4419377.074884587,1651.0,191.0
486801.43312998797,4418517.595156705,1652.0,192.0
486308.32735297177,4419040.76938194,1655.0,195.0
486363.1989380337,4419360.514084785,1656.0,196.0
486332.86435549334,4419139.590338324,1656.0,196.0
486364.2837807801,4419385.802066192,1657.0,197.0
486320.074604465,4419188.570152175,1657.0,197.0
486120.5130485184,4418942.808592337,1658.0,198.0
486814.5867714183,4418784.9781962065,1658.0,198.0
486807.28398210125,4418739.995796527,1662.0,202.0
486370.12375642353,4419362.355820709,1662.0,202.0
486230.26419540425,4418776.936054663,1663.0,203.0
486362.05830889574,4419372.888617339,1663.0,203.0
486320.074604465,4419188.570152175,1663.0,203.0
486320.074575804,4419188.5701440675,1620.0,160.0
486617.4712617641,4419027.600691941,1621.0,161.0
486060.2749105015,4419337.946346616,1664.0,204.0
486948.35116567527,4418555.362650286,1664.0,204.0
486075.11929196416,4418529.265260263,1664.0,204.0
486623.8603962712,4418832.804637329,1665.0,205.0
486320.074604465,4419188.570152175,1666.0,206.0
486498.2759574624,4418498.666652257,1666.0,206.0
486696.21671403653,4419087.260069862,1667.0,207.0
486320.074604465,4419188.570152175,1668.0,208.0
486851.3699261562,4418820.530709763,1669.0,209.0
486320.074604465,4419188.570152175,1669.0,209.0
486320.074604465,4419188.570152175,1671.0,211.0
486434.86743940506,4418645.581908903,1672.0,212.0
486851.3699261562,4418820.530709763,1672.0,212.0
486320.074604465,4419188.570152175,1673.0,213.0
486483.2830121951,4419270.234021179,1673.0,213.0
486614.6982907578,4419027.688407096,1676.0,216.0
486581.7386065364,4418937.441565125,1676.0,216.0
486623.8603962712,4418832.804637329,1676.0,216.0
486320.074604465,4419188.570152175,1677.0,217.0
486151.1138699848,4419394.851415937,1678.0,218.0
486566.75879465713,4418908.815428771,1678.0,218.0
487196.0494394263,4418395.687870278,1679.0,219.0
486726.70145146066,4418986.999143368,1679.0,219.0
486814.5867714183,4418784.9781962065,1680.0,220.0
486320.074604465,4419188.570152175,1681.0,221.0
486617.4712617641,4419027.600691941,1682.0,222.0
486320.074604465,4419188.570152175,1682.0,222.0
486726.70145146066,4418986.999143368,1683.0,223.0
486320.074604465,4419188.570152175,1685.0,225.0
486662.16918450245,4419092.916086236,1685.0,225.0
486654.79646431416,4418972.699796716,1686.0,226.0
486434.86743940506,4418645.581908903,1687.0,227.0
486359.17148233304,4419377.074884587,1689.0,229.0
486192.9609073692,4418384.924906033,1690.0,230.0
486801.43312998797,4418517.595156705,1691.0,231.0
486948.35116567527,4418555.362650286,1691.0,231.0
486492.73597949476,4418510.577002789,1691.0,231.0
486320.074604465,4419188.570152175,1691.0,231.0
486408.38605841197,4419235.683975595,1692.0,232.0
486166.6304384544,4419028.700213733,1694.0,234.0
486320.074604465,4419188.570152175,1694.0,234.0
486163.81636145315,4419004.77225553,1694.0,234.0
486687.96271342895,4419165.421236507,1694.0,234.0
486727.9240082671,4419083.524184798,1674.0,214.0
486380.2228178455,4418384.476122893,1674.0,214.0
486814.5867714183,4418784.9781962065,1676.0,216.0
486611.14227884595,4419114.976863607,1699.0,239.0
486444.6884623696,4418668.271004662,1699.0,239.0
486874.7585145467,4419324.468774465,1699.0,239.0
486320.074604465,4419188.570152175,1698.0,238.0
486320.074604465,4419188.570152175,1704.0,244.0
486239.2867015765,4418817.427804431,1705.0,245.0
486814.5867714183,4418784.9781962065,1705.0,245.0
486726.70145146066,4418986.999143368,1705.0,245.0
486728.45749217924,4419225.531506356,1705.0,245.0
486332.75438849453,4419365.625404196,1706.0,246.0
486429.88997388416,4418661.552009939,1699.0,239.0
486243.4470775738,4418816.618917173,1706.0,246.0
486110.2115697489,4419403.320531783,1706.0,246.0
486569.1585931272,4418978.798238379,1708.0,248.0
486429.88997388416,4418661.552009939,1707.0,247.0
486890.0470800516,4419219.642824847,1707.0,247.0
486298.9257259211,4419091.651737598,1707.0,247.0
486948.35116567527,4418555.362650286,1709.0,249.0
486445.0192072967,4419154.403464046,1711.0,251.0
486528.8900194848,4418321.323327622,1714.0,254.0
486793.1755527476,4418724.22079284,1711.0,251.0
486052.25016022247,4419338.736510858,1715.0,255.0
486492.73597949476,4418510.577002789,1717.0,257.0
486726.70145146066,4418986.999143368,1719.0,259.0
486614.6982907578,4419027.688407096,1721.0,261.0
486429.88997388416,4418661.552009939,1721.0,261.0
486726.70145146066,4418986.999143368,1721.0,261.0
486513.97060801386,4418646.681531677,1722.0,262.0
486617.4712617641,4419027.600691941,1712.0,252.0
486616.83969969983,4418467.880977428,1712.0,252.0
486242.9142597991,4418552.871498322,1712.0,252.0
486320.074604465,4419188.570152175,1712.0,252.0
486486.5628681688,4418746.8884921055,1735.0,275.0
486566.75879465713,4418908.815428771,1713.0,253.0
486358.9843490326,4418531.072475272,1736.0,276.0
486608.9446918329,4418970.532525322,1713.0,253.0
486411.1620678763,4418507.683179149,1728.0,268.0
486099.56745622825,4418561.5461178925,1739.0,279.0
486434.86743940506,4418645.581908903,1713.0,253.0
486496.0436732425,4418493.987432244,1729.0,269.0
486513.97060801386,4418646.681531677,1729.0,269.0
486357.4341201435,4418789.164182268,1742.0,282.0
486498.2759574624,4418498.666652257,1740.0,280.0
486540.38464408024,4418928.189874719,1741.0,281.0
486320.074604465,4419188.570152175,1741.0,281.0
486099.56745622825,4418561.5461178925,1742.0,282.0
486496.0436732425,4418493.987432244,1741.0,281.0
486617.4712617641,4419027.600691941,1742.0,282.0
486358.9843490326,4418531.072475272,1741.0,281.0
486059.92900312314,4419195.3544333875,1741.0,281.0
486108.72544924245,4418576.1613396155,1746.0,286.0
486357.4341201435,4418789.164182268,1746.0,286.0
486414.4100870873,4418645.6899601,1746.0,286.0
486357.4341201435,4418789.164182268,1746.0,286.0
486099.56745622825,4418561.5461178925,1746.0,286.0
486320.074604465,4419188.570152175,1746.0,286.0
486700.5815840131,4418886.53925899,1746.0,286.0
486623.8603962712,4418832.804637329,1746.0,286.0
486616.9559720526,4418963.114008901,1747.0,287.0
486726.70145146066,4418986.999143368,1747.0,287.0
486442.55713022035,4418474.248947765,1747.0,287.0
486077.0933547248,4419192.53207484,1747.0,287.0
486623.3238904185,4418945.976173301,1748.0,288.0
486612.908105059,4418962.101660211,1748.0,288.0
486614.6982907578,4419027.688407096,1748.0,288.0
486320.074604465,4419188.570152175,1748.0,288.0
486496.0436732425,4418493.987432244,1748.0,288.0
486434.86743940506,4418645.581908903,1748.0,288.0
486357.4341201435,4418789.164182268,1748.0,288.0
486320.074604465,4419188.570152175,1748.0,288.0
486355.2629610433,4418776.746457978,1748.0,288.0
486320.074604465,4419188.570152175,1748.0,288.0
486320.074604465,4419188.570152175,1748.0,288.0
486543.9419894625,4419120.630261708,1748.0,288.0
486320.074604465,4419188.570152175,1748.0,288.0
486358.9843490326,4418531.072475272,1750.0,290.0
486434.86743940506,4418645.581908903,1748.0,288.0
486726.70145146066,4418986.999143368,1749.0,289.0
486110.2115697489,4419403.320531783,1753.0,293.0
486203.03483770404,4419231.513628629,1753.0,293.0
486124.6658122195,4418672.973120213,1732.0,272.0
486496.0436732425,4418493.987432244,1755.0,295.0
486434.86743940506,4418645.581908903,1755.0,295.0
486726.7014646097,4418986.9991359925,1760.0,300.0
486320.074604465,4419188.570152175,1755.0,295.0
486148.1301555484,4418904.0432898365,1762.0,302.0
486370.83385309036,4419407.695867535,1762.0,302.0
486362.47144905024,4418516.212647818,1762.0,302.0
486138.69601878745,4418546.726662353,1766.0,306.0
486726.7014646097,4418986.9991359925,1767.0,307.0
487063.877240845,4418838.916071275,1767.0,307.0
486857.7756739106,4419028.480090583,1757.0,297.0
486823.9981969483,4418827.189865614,1757.0,297.0
486434.86743940506,4418645.581908903,1758.0,298.0
486104.90662236494,4418552.468679273,1759.0,299.0
486360.00936761603,4418537.439979105,1778.0,318.0
486424.42938456894,4418916.513222693,1778.0,318.0
486422.7905292553,4418907.389393511,1778.0,318.0
486210.40832239046,4419275.7848548265,1778.0,318.0
486430.41454101336,4418855.968648857,1778.0,318.0
486590.34889149584,4419084.440855488,1781.0,321.0
486110.21158167504,4419403.320518653,1781.0,321.0
486109.4225299356,4419398.752903867,1781.0,321.0
486064.9646138764,4419224.586883273,1782.0,322.0
486713.43757202156,4419074.467113874,1782.0,322.0
486445.0192214032,4419154.40347516,1782.0,322.0
486354.3770926078,4418934.564338718,1782.0,322.0
486374.3775820134,4418530.872263587,1782.0,322.0
486436.66435331595,4418690.014337848,1782.0,322.0
486358.9843675284,4418531.0724692,1784.0,324.0
486085.9453606057,4418735.101147204,1784.0,324.0
486700.5815840131,4418886.53925899,1784.0,324.0
486617.4712617641,4419027.600691941,1785.0,325.0
486863.156975615,4419208.868551066,1785.0,325.0
486434.86743940506,4418645.581908903,1787.0,327.0
486293.66347281216,4418983.400261538,1790.0,330.0
486883.28134250944,4418584.979731619,1795.0,335.0
486434.86743940506,4418645.581908903,1795.0,335.0
486109.4225299356,4419398.752903867,1795.0,335.0
486454.2962393525,4419097.398794184,1796.0,336.0
486795.01952785335,4419213.488911542,1799.0,339.0
486555.5599075483,4418509.31589736,1799.0,339.0
486598.38539865735,4419094.747146288,1801.0,341.0
486579.3533124377,4418999.236899235,1801.0,341.0
486559.3191591554,4418903.405993878,1801.0,341.0
486320.074575804,4419188.5701440675,1803.0,343.0
486591.2958173053,4419089.7010087995,1804.0,344.0
486430.41454101336,4418855.968648857,1804.0,344.0
486316.73459951725,4419088.530088751,1806.0,346.0
486522.7617002507,4419402.194429895,1806.0,346.0
486320.074575804,4419188.5701440675,1808.0,348.0
486614.69827933464,4419027.688392965,1809.0,349.0
486322.0049042055,4419109.364736169,1810.0,350.0
486385.12828859384,4419380.11639868,1812.0,352.0
486367.34398359124,4418679.598533879,1812.0,352.0
486434.86743940506,4418645.581908903,1813.0,353.0
487135.65945455834,4419226.634589088,1814.0,354.0
486575.13451780926,4418496.647207306,1823.0,363.0
486594.16877687216,4419107.758353973,1824.0,364.0
486594.16877687216,4419107.758353973,1824.0,364.0
486748.4465925136,4419210.417313463,1824.0,364.0
486370.12375642353,4419362.355820709,1825.0,0.0
486336.767303888,4418677.671227441,1771.0,311.0
487157.35763160046,4419077.09805245,1776.0,316.0
486910.6347840852,4419403.048483207,1781.0,321.0
486507.27201770846,4419401.012034694,1781.0,321.0
487020.8160569015,4418865.254057431,1782.0,322.0
486445.0192214032,4419154.40347516,1784.0,324.0
486903.8599644383,4419043.199749492,1762.0,302.0
486370.83385309036,4419407.695867535,1785.0,325.0
486726.7014646097,4418986.9991359925,1763.0,303.0
486337.23853289534,4418666.150781537,1769.0,309.0
486357.43410231604,4418789.164174486,1767.0,307.0
486726.7014646097,4418986.9991359925,1767.0,307.0
486209.40648903523,4419269.168896082,1760.0,300.0
